Frame number,547
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Off,0.93,2.14,3.32,4.51
Left_Foot Strike,1.38,2.59,3.77
Right_Foot Off,1.52,2.73,3.92
Right_Foot Strike,2,3.21,4.4

Time,LPSI,,,RPSI,,,RTOE,,,LHEE,,,LKNE,,,LTIB,,,RTIB,,,LANK,,,RTHI,,,LTHI,,,RANK,,,RKNE,,,RHEE,,,LTOE,,,RASI,,,LASI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.51,86.7847,-259.76,898.941,182.366,-255.928,908.926,176.163,-223.75,29.8477,79.158,108.7,22.4694,-11.7518,-8.5763,432.412,-20.4628,68.0575,208.479,270.315,-320.261,306.419,24.2893,137.618,66.375,316.287,-167.701,657.184,-28.7211,-67.0348,571.123,191.478,-363.616,65.0334,258.638,-259.708,432.593,141.663,-413.727,46.0944,36.5501,270.362,103.27,236.73,-67.4227,885.629,29.769,-75.0924,894.886
2.52,84.8447,-248.277,897.502,180.393,-245.23,907.723,176.234,-223.632,29.8478,80.0981,128.093,23.056,-12.2927,1.55084,430.269,-20.3392,83.2348,207.525,270.239,-315.861,307.833,24.9558,156.19,67.0528,316.266,-159.995,656.984,-29.4856,-57.312,569.208,191.838,-362.826,66.8045,258.317,-253.458,433.098,142.11,-413.233,48.6087,37.1339,288.407,106.489,236.688,-57.1409,884.362,29.4913,-63.1423,893.618
2.53,82.9554,-236.678,896.212,178.479,-234.309,906.631,176.315,-223.486,29.8668,80.9401,144.401,23.4576,-12.7962,12.2956,428.597,-20.176,97.1732,206.708,270.151,-311.195,309.318,25.6145,172.07,67.3928,316.111,-152.001,656.759,-30.2255,-46.5752,567.819,192.251,-361.94,68.7282,257.923,-246.945,433.638,142.654,-412.694,51.3473,37.8177,303.939,108.27,236.548,-46.6005,883.15,29.1369,-51.1193,892.499
2.54,81.1423,-224.967,895.101,176.652,-223.158,905.667,176.408,-223.308,29.9018,81.6067,157.735,23.537,-13.247,23.6468,427.396,-19.9865,109.945,205.969,270.032,-306.254,310.881,26.2093,185.379,67.2863,315.803,-143.681,656.496,-30.9127,-34.8218,566.963,192.708,-360.943,70.8124,257.438,-240.145,434.213,143.281,-412.09,54.3235,38.5802,317.109,108.512,236.301,-35.792,882.008,28.7011,-39.0277,891.564
2.55,79.4262,-213.146,894.197,174.933,-211.772,904.847,176.515,-223.096,29.9449,82.0622,168.307,23.2608,-13.635,35.5536,426.655,-19.7817,121.654,205.28,269.863,-301.023,312.533,26.7065,196.319,66.7052,315.327,-135.004,656.191,-31.5264,-22.1339,566.617,193.203,-359.82,73.0698,256.851,-233.027,434.825,143.972,-411.392,57.5562,39.3875,328.132,107.215,235.942,-24.7098,880.948,28.1801,-26.8702,890.843
2.56,77.822,-201.217,893.524,173.339,-200.152,904.185,176.635,-222.851,29.9828,82.312,176.413,22.6875,-13.9572,47.9294,426.349,-19.5694,132.43,204.638,269.63,-295.475,314.29,27.0972,205.158,65.6951,314.677,-125.938,655.851,-32.0572,-8.66469,566.737,193.73,-358.552,75.5172,256.154,-225.549,435.475,144.709,-410.56,61.0714,40.2033,337.272,104.479,235.464,-13.353,879.988,27.5713,-14.6483,890.362
2.57,76.3378,-189.183,893.102,171.881,-188.301,903.691,176.768,-222.573,29.9976,82.3937,182.415,21.9429,-14.2174,60.6589,426.442,-19.3562,142.411,204.062,269.323,-289.573,316.168,27.3935,212.207,64.3587,313.854,-116.455,655.49,-32.509,5.3818,567.266,194.286,-357.11,78.1757,255.348,-217.654,436.161,145.47,-409.541,64.9022,40.9969,344.819,100.491,234.865,-1.72724,879.149,26.8739,-2.3635,890.142
2.58,74.975,-177.049,892.948,170.561,-176.231,903.377,176.907,-222.267,29.9679,82.3628,186.707,21.1875,-14.426,73.605,426.89,-19.1488,151.729,203.583,268.936,-283.265,318.182,27.6203,217.801,62.8331,312.862,-106.527,655.129,-32.8984,19.7745,568.143,194.863,-355.458,81.0714,254.439,-209.272,436.877,146.23,-408.265,69.0873,41.7504,351.073,95.5055,234.141,10.155,878.449,26.0886,9.98209,890.196
2.59,73.7285,-164.821,893.07,169.376,-163.959,903.248,177.047,-221.936,29.8726,82.2747,189.692,20.5796,-14.5994,86.6191,427.643,-18.9572,160.502,203.237,268.466,-276.486,320.345,27.8063,222.271,61.2639,311.71,-96.1257,654.789,-33.2527,34.2794,569.304,195.454,-353.544,84.2357,253.436,-200.322,437.609,146.958,-406.649,73.6706,42.4644,356.313,89.8207,233.294,22.2732,877.908,25.2185,22.3845,890.53
2.6,72.5874,-152.509,893.473,168.314,-151.508,903.308,177.177,-221.588,29.6949,82.1693,191.742,20.242,-14.7592,99.5494,428.648,-18.7964,168.819,203.054,267.917,-269.156,322.663,27.9732,225.921,59.7825,310.407,-85.2254,654.486,-33.6065,48.6811,570.688,196.051,-351.305,87.7053,252.356,-190.707,438.341,147.616,-404.591,78.7006,43.1579,360.784,83.7486,232.326,34.5986,877.542,24.2687,34.8372,891.146
2.61,71.5366,-140.125,894.155,167.362,-138.911,903.556,177.285,-221.23,29.4266,82.0626,193.173,20.2412,-14.9312,112.25,429.847,-18.6868,176.738,203.053,267.299,-261.183,325.135,28.1305,229.007,58.487,308.967,-73.8033,654.231,-33.9952,62.7979,572.238,196.641,-348.66,91.5208,251.218,-180.329,439.045,148.167,-401.973,84.23,43.8652,364.669,77.5884,231.24,47.0949,877.366,23.2458,47.3307,892.035
2.62,70.5578,-127.685,895.107,166.498,-126.203,903.987,177.357,-220.865,29.0733,81.9489,194.228,20.5815,-15.1439,124.586,431.18,-18.6517,184.284,203.232,266.628,-252.469,327.75,28.2754,231.719,57.4326,307.403,-61.8436,654.027,-34.4501,76.4904,573.901,197.213,-345.515,95.7244,250.05,-169.085,439.689,148.574,-398.663,90.3112,44.6257,368.089,71.6004,230.046,59.7194,877.386,22.1578,59.8524,893.182
2.63,69.6305,-115.211,896.31,165.7,-113.43,904.591,177.379,-220.491,28.6606,81.8102,195.071,21.2149,-15.4264,136.44,432.586,-18.7119,191.452,203.568,265.923,-242.907,330.486,28.4002,234.177,56.6325,305.729,-49.3419,653.867,-34.9973,89.665,575.627,197.755,-341.764,100.357,248.878,-156.878,440.233,148.808,-394.522,96.9914,45.471,371.112,65.9888,228.752,72.424,877.605,21.0136,72.3862,894.566
2.64,68.7337,-102.727,897.741,164.945,-100.637,905.35,177.338,-220.087,28.2389,81.6271,195.798,22.0599,-15.8062,147.712,434.007,-18.8806,198.21,204.02,265.211,-232.394,333.309,28.4967,236.442,56.0672,303.962,-36.3068,653.735,-35.6583,102.27,577.374,198.259,-337.292,105.46,247.736,-143.624,440.637,148.857,-389.412,104.308,46.4123,373.767,60.898,227.371,85.1574,878.022,19.8224,84.9136,896.159
2.65,67.8469,-90.2591,899.369,164.209,-87.8763,906.245,177.228,-219.609,27.889,81.3851,196.457,23.0223,-16.3069,158.325,435.388,-19.1616,204.519,204.535,264.521,-220.829,336.178,28.5576,238.529,55.698,302.121,-22.7619,653.608,-36.4508,114.284,579.109,198.722,-331.985,111.067,246.653,-129.257,440.859,148.729,-383.208,112.283,47.4345,376.066,56.4173,225.919,97.8668,878.625,18.5935,97.4135,897.928
2.66,66.9507,-77.8385,901.157,163.469,-75.1976,907.25,177.052,-218.976,27.7233,81.078,197.064,24.0124,-16.9466,168.221,436.683,-19.5513,210.335,205.057,263.883,-208.126,339.045,28.5762,240.43,55.4794,300.224,-8.74504,653.457,-37.3862,125.708,580.808,199.149,-325.727,117.206,245.659,-113.735,440.864,148.456,-375.809,120.923,48.4985,378.019,52.5879,224.413,110.5,879.402,17.336,109.863,899.833
2.67,66.0283,-65.4964,903.064,162.705,-62.6502,908.334,176.825,-218.062,27.8821,80.7085,197.613,24.9558,-17.7376,177.368,437.859,-20.0427,215.627,205.54,263.325,-194.214,341.861,28.5459,242.122,55.3675,298.295,5.69277,653.257,-38.4692,136.551,582.453,199.543,-318.413,123.89,244.775,-97.0446,440.628,148.089,-367.143,130.211,49.5499,379.639,49.4084,222.872,123.006,880.332,16.0586,122.239,901.836
2.68,65.066,-53.2645,905.049,161.898,-50.2799,909.467,176.576,-216.687,28.5236,80.2877,198.092,25.8001,-18.6854,185.759,438.894,-20.6279,220.375,205.949,262.869,-179.047,344.583,28.4602,243.584,55.324,296.354,20.4903,652.985,-39.6972,146.823,584.031,199.908,-309.947,131.118,244.018,-79.202,440.146,147.684,-357.176,140.101,50.5298,380.948,46.8426,221.313,135.339,881.393,14.7694,134.517,903.893
2.69,64.054,-41.1734,907.07,161.033,-38.1266,910.616,176.346,-214.616,29.8062,79.8319,198.486,26.5161,-19.7894,193.408,439.778,-21.2993,224.58,206.263,262.534,-162.607,347.176,28.3142,244.803,55.317,294.426,35.5793,652.628,-41.0617,156.536,585.534,200.243,-300.248,138.862,243.396,-60.2533,439.43,147.301,-345.904,150.518,51.3845,381.98,44.8289,219.756,147.459,882.56,13.4757,146.674,905.964
2.7,62.9867,-29.2503,909.085,160.1,-26.2229,911.75,176.188,-211.562,31.8648,79.359,198.784,27.0952,-21.0423,200.351,440.512,-22.0495,228.258,206.471,262.325,-144.911,349.623,28.107,245.777,55.3213,292.534,50.8878,652.184,-42.5481,165.7,586.952,200.539,-289.256,147.069,242.909,-40.2729,438.521,146.982,-333.348,161.347,52.0726,382.778,43.2899,218.22,159.333,883.809,12.1842,158.69,908.009
2.71,61.862,-17.5186,911.059,159.092,-14.5933,912.842,176.161,-207.209,34.7878,78.8851,198.987,27.5438,-22.43,206.638,441.101,-22.8702,231.438,206.574,262.238,-126.007,351.921,27.8432,246.517,55.318,290.702,66.3417,651.666,-44.1339,174.334,588.278,200.781,-276.934,155.652,242.548,-19.3597,437.477,146.739,-319.542,172.435,52.5693,383.389,42.1415,216.721,170.938,885.114,10.9009,170.545,909.992
2.72,60.6814,-5.99566,912.961,158.004,-3.25258,913.87,176.325,-201.231,38.5979,78.4232,199.099,27.8779,-23.932,212.331,441.561,-23.7504,234.161,206.579,262.259,-105.982,354.086,27.5338,247.046,55.2941,288.955,81.8668,651.104,-45.7867,182.464,589.499,200.943,-263.264,164.493,242.299,2.36737,436.378,146.552,-304.53,183.582,52.8681,383.861,41.3004,215.273,182.258,886.456,9.631,182.224,911.881
2.73,59.4496,5.30707,914.764,156.837,7.7936,914.817,176.733,-193.324,43.2436,77.9842,199.135,28.1179,-25.5218,217.498,441.904,-24.6754,236.475,206.496,262.357,-84.9466,356.144,27.1949,247.394,55.2421,287.315,97.3906,650.538,-47.4666,190.125,590.603,200.995,-248.252,173.442,242.14,24.7757,435.314,146.366,-288.361,194.556,52.98,384.237,40.6889,213.89,193.288,887.817,8.37875,193.716,913.651
2.74,58.1735,16.3848,916.451,155.595,18.5488,915.675,177.423,-183.238,48.6009,77.5773,199.111,28.2857,-27.1684,222.212,442.148,-25.6262,238.432,206.337,262.495,-63.0385,358.133,26.8462,247.599,55.1591,285.803,112.845,650.02,-49.1331,197.363,591.577,200.904,-231.929,182.318,242.048,47.724,434.381,146.108,-271.084,205.105,52.9308,384.556,40.2394,212.579,204.032,889.182,7.14732,205.014,915.281
2.75,56.8623,27.239,918.008,154.286,29.0252,916.444,178.41,-170.803,54.482,77.2102,199.049,28.402,-28.8379,226.544,442.305,-26.581,240.091,206.117,262.625,-40.4092,360.094,26.509,247.702,55.0464,284.434,128.17,649.605,-50.7525,204.23,592.413,200.642,-214.344,190.928,241.994,71.0688,433.672,145.699,-252.755,214.973,52.7562,384.849,39.8959,211.344,214.5,890.544,5.93881,216.112,916.757
2.76,55.5264,37.877,919.428,152.921,39.2424,917.129,179.675,-155.942,60.6499,76.8884,198.966,28.4844,-30.4967,230.564,442.392,-27.5167,241.512,205.853,262.695,-17.218,362.068,26.2035,247.744,54.9085,283.216,143.314,649.345,-52.3003,210.782,593.108,200.191,-195.563,199.069,241.954,94.6687,433.269,145.075,-233.431,223.924,52.496,385.135,39.615,210.188,224.712,891.895,4.75437,227.011,918.068
2.77,54.1779,48.3109,920.712,151.514,49.2259,917.744,181.166,-138.673,66.8373,76.6152,198.88,28.5471,-32.1138,234.336,442.419,-28.4108,242.761,205.563,262.652,6.37595,364.092,25.9461,247.767,54.7532,282.152,158.239,649.284,-53.7599,217.08,593.669,199.547,-175.661,206.545,241.904,118.39,433.24,144.202,-213.175,231.753,52.1883,385.426,39.3657,209.106,234.693,893.232,3.59426,237.714,919.21
2.78,52.8297,58.5567,921.86,150.082,59.0059,918.303,182.798,-119.099,72.7706,76.3912,198.803,28.6009,-33.6632,237.919,442.398,-29.2427,243.898,205.264,262.452,30.2194,366.193,25.7474,247.803,54.591,281.238,172.922,649.453,-55.1213,223.178,594.105,198.722,-154.723,213.171,241.825,142.107,433.633,143.081,-192.056,238.298,51.866,385.726,39.1289,208.092,244.472,894.555,2.45815,248.227,920.183
2.79,51.4957,68.6331,922.878,148.644,68.6151,918.826,184.467,-97.3787,78.1941,76.2141,198.744,28.653,-35.1255,241.363,442.342,-29.9971,244.981,204.973,262.062,54.1708,368.384,25.6115,247.879,54.4336,280.464,187.359,649.871,-56.3813,229.127,594.432,197.742,-132.836,218.778,241.703,165.708,434.473,141.749,-170.153,243.434,51.5556,386.032,38.895,207.139,254.08,895.863,1.34522,258.56,920.989
2.8,50.1909,78.5602,923.774,147.222,78.0872,919.329,186.063,-73.7034,82.8885,76.0795,198.71,28.708,-36.4882,244.712,442.258,-30.6655,246.056,204.7,261.464,78.1036,370.663,25.5368,248.012,54.2916,279.816,201.562,650.542,-57.5427,234.973,594.666,196.645,-110.085,223.223,241.525,189.093,435.766,140.268,-147.548,247.077,51.2766,386.34,38.6614,206.235,263.552,897.157,0.254419,268.724,921.633
2.81,48.9311,88.3587,924.555,145.838,87.4553,919.827,187.481,-48.267,86.6829,75.9808,198.701,28.7669,-37.7459,247.998,442.156,-31.2483,247.156,204.452,260.66,101.909,373.003,25.5176,248.209,54.1726,279.277,215.562,651.457,-58.6129,240.754,594.824,195.476,-86.5551,226.393,241.28,212.177,437.495,138.72,-124.326,249.169,51.0422,386.64,38.4289,205.371,272.921,898.434,-0.815469,278.73,922.12
2.82,47.7327,98.0487,925.228,144.516,96.7506,920.329,188.631,-21.2486,89.4602,75.911,198.72,28.8285,-38.8988,251.243,442.04,-31.7536,248.298,204.23,259.667,125.5,375.354,25.5456,248.469,54.0809,278.827,229.404,652.599,-59.6024,246.5,594.92,194.287,-62.3185,228.201,240.96,234.886,439.627,137.196,-100.563,249.674,50.8585,386.929,38.1994,204.534,282.221,899.693,-1.86558,288.593,922.457
2.83,46.6127,107.649,925.797,143.278,106.002,920.838,189.452,7.19838,91.1586,75.8635,198.763,28.8908,-39.9524,254.461,441.913,-32.1957,249.486,204.035,258.519,148.811,377.642,25.6117,248.783,54.0171,278.447,243.141,653.941,-60.5242,252.235,594.96,193.127,-37.4356,228.592,240.555,257.162,442.111,135.781,-76.3153,248.577,50.7255,387.201,37.9746,203.715,291.48,900.928,-2.89664,298.326,922.651
2.84,45.5874,117.178,926.266,142.146,115.234,921.351,189.915,36.9489,91.7705,75.8327,198.827,28.9519,-40.9151,257.654,441.779,-32.5913,250.71,203.863,257.257,171.796,379.771,25.7073,249.139,53.9793,278.12,256.833,655.457,-61.3941,257.968,594.946,192.042,-11.9497,227.542,240.056,278.96,444.884,134.55,-51.6184,245.882,50.6374,387.458,37.7548,202.904,300.729,902.132,-3.9086,307.944,922.71
2.85,44.6723,126.65,926.636,141.138,124.468,921.858,190.029,67.9043,91.3387,75.8142,198.91,29.0123,-41.7972,260.821,441.639,-32.9556,251.955,203.712,255.931,194.438,381.631,25.8243,249.52,53.964,277.834,270.532,657.116,-62.2288,263.7,594.878,191.068,14.1147,225.053,239.458,300.247,447.868,133.555,-26.4777,241.609,50.5834,387.703,37.5387,202.093,309.992,903.294,-4.90035,317.461,922.638
2.86,43.8812,136.08,926.905,140.269,133.723,922.345,189.839,99.9868,89.949,75.8051,199.006,29.0754,-42.6086,263.957,441.493,-33.299,253.2,203.58,254.594,216.738,383.1,25.9559,249.911,53.9677,277.579,284.282,658.89,-63.0437,269.419,594.754,190.232,40.7529,221.156,238.757,321,450.977,132.826,-0.866885,235.797,50.5499,387.943,37.3237,201.278,319.29,904.403,-5.86969,326.89,922.442
2.87,43.2258,145.479,927.069,139.551,143.013,922.794,189.419,133.134,87.7216,75.8037,199.113,29.1488,-43.3565,267.054,441.342,-33.6256,254.425,203.465,253.298,238.721,384.057,26.0968,250.296,53.9878,277.352,298.112,660.747,-63.8484,275.105,594.575,189.547,67.979,215.908,237.959,341.206,454.117,132.363,25.271,228.497,50.5236,388.186,37.1063,200.453,328.642,905.446,-6.81355,336.245,922.127
2.88,42.7154,154.856,927.125,138.991,152.352,923.185,188.864,167.293,84.8011,75.8092,199.23,29.2429,-44.0449,270.105,441.187,-33.932,255.61,203.37,252.09,260.43,384.383,26.2433,250.664,54.0237,277.151,312.034,662.657,-64.644,280.738,594.346,189.017,95.8235,209.389,237.074,360.855,457.191,132.142,52.0183,219.778,50.4938,388.44,36.8827,199.619,338.064,906.409,-7.72838,345.537,921.697
2.89,42.3565,164.22,927.067,138.594,161.748,923.496,188.269,202.413,81.3469,75.8219,199.359,29.3694,-44.6728,273.104,441.031,-34.209,256.741,203.299,251.015,281.918,383.977,26.3942,251.006,54.0762,276.974,326.043,664.588,-65.424,286.297,594.074,188.635,124.33,201.703,236.124,379.942,460.1,132.121,79.4747,209.726,50.4536,388.711,36.6489,198.775,347.568,907.277,-8.6105,354.774,921.155
2.9,42.1534,173.578,926.892,138.361,171.211,923.708,187.718,238.437,77.5269,75.844,199.506,29.5385,-45.2346,276.051,440.877,-34.443,257.806,203.256,250.106,303.245,382.763,26.5513,251.322,54.1479,276.823,340.115,666.502,-66.1762,291.764,593.767,188.389,153.551,192.979,235.132,398.459,462.747,132.252,107.747,198.446,50.3997,389.006,36.4016,197.924,357.166,908.038,-9.45646,363.965,920.505
2.91,42.108,182.936,926.594,138.291,180.747,923.804,187.275,275.302,73.5124,75.8816,199.677,29.7581,-45.7209,278.949,440.728,-34.6184,258.801,203.248,249.387,324.469,380.695,26.7192,251.614,54.2428,276.695,354.213,668.365,-66.8852,297.13,593.435,188.26,183.544,183.365,234.129,416.395,465.043,132.487,136.94,186.076,50.3321,389.325,36.1385,197.069,366.865,908.678,-10.2633,373.113,919.75
2.92,42.2206,192.298,926.171,138.382,190.363,923.767,186.967,312.932,69.4757,75.9453,199.876,30.0333,-46.12,281.806,440.587,-34.7199,259.728,203.283,248.871,345.636,377.768,26.905,251.888,54.3651,276.589,368.286,670.133,-67.5349,302.396,593.086,188.232,214.358,173.035,233.143,433.731,466.908,132.789,167.146,172.784,50.2524,389.669,35.8591,196.214,376.672,909.185,-11.0287,382.221,918.893
2.93,42.4903,201.669,925.62,138.63,200.063,923.585,186.787,351.239,65.5892,76.0506,200.107,30.367,-46.4199,284.638,440.457,-34.7338,260.595,203.366,248.558,366.775,374.018,27.1168,252.15,54.5194,276.502,382.279,671.766,-68.1107,307.569,592.726,188.29,246.035,162.183,232.204,450.444,468.274,133.135,198.435,158.773,50.1636,390.036,35.5657,195.362,386.591,909.548,-11.7512,391.292,917.94
2.94,42.9161,211.053,924.941,139.031,209.852,923.249,186.692,390.118,62.0254,76.2165,200.365,30.7604,-46.6098,287.469,440.343,-34.6497,261.415,203.5,248.436,387.888,369.522,27.3623,252.405,54.7088,276.431,396.132,673.218,-68.6012,312.67,592.359,188.419,278.592,151.023,231.335,466.504,469.094,133.514,230.85,144.277,50.0688,390.423,35.2652,194.516,396.625,909.756,-12.4303,400.326,916.893
2.95,43.4968,220.453,924.136,139.58,219.734,922.753,186.613,429.445,58.9569,76.4628,200.643,31.2126,-46.6815,290.325,440.248,-34.4615,262.208,203.688,248.481,408.952,364.392,27.647,252.656,54.9346,276.374,409.784,674.444,-68.9981,317.728,591.984,188.611,312.017,139.783,230.558,481.877,469.336,133.929,264.396,129.557,49.9715,390.827,34.9691,193.677,406.774,909.803,-13.0668,409.323,915.762
2.96,44.2319,229.872,923.207,140.275,229.713,922.094,186.466,469.076,56.555,76.8066,200.93,31.7208,-46.6302,293.24,440.176,-34.1678,262.996,203.932,248.659,429.915,358.766,27.9738,252.903,55.1963,276.332,423.181,675.399,-69.2944,322.78,591.6,188.856,346.262,128.703,229.891,496.529,468.987,134.391,299.031,114.898,49.8749,391.24,34.6918,192.849,417.039,909.681,-13.6626,418.285,914.553
2.97,45.1214,239.315,922.159,141.111,239.793,921.272,186.169,508.84,54.9847,77.2585,201.213,32.2792,-46.4555,296.251,440.132,-33.7726,263.807,204.233,248.928,450.7,352.799,28.3427,253.142,55.4924,276.312,436.274,676.04,-69.4851,327.871,591.204,189.145,381.231,118.027,229.343,510.434,468.055,134.912,334.661,100.602,49.7807,391.653,34.4476,192.033,427.42,909.389,-14.2206,427.213,913.277
2.98,46.1653,248.784,920.999,142.085,249.978,920.289,185.651,548.537,54.3954,77.8216,201.483,32.8809,-46.1624,299.395,440.117,-33.2845,264.668,204.592,249.244,471.215,346.653,28.753,253.368,55.8225,276.323,449.019,676.33,-69.5688,333.045,590.796,189.465,416.779,107.995,228.924,523.577,466.562,135.495,371.134,86.9741,49.6886,392.055,34.2477,191.233,437.916,908.924,-14.7448,436.11,911.943
2.99,47.3631,258.286,919.736,143.193,260.27,919.151,184.867,587.938,54.9075,78.4918,201.736,33.5205,-45.7614,302.71,440.137,-32.7164,265.606,205.01,249.566,491.362,340.485,29.2043,253.577,56.1889,276.378,461.378,676.241,-69.5486,338.346,590.376,189.799,452.711,98.8317,228.635,535.961,464.551,136.136,408.236,74.3118,49.5967,392.43,34.0978,190.452,448.526,908.29,-15.2393,444.982,910.563
3,48.7128,267.827,918.38,144.43,270.672,917.864,183.801,626.782,56.5988,79.258,201.974,34.1968,-45.2676,306.229,440.193,-32.0843,266.646,205.49,249.859,511.046,334.441,29.697,253.771,56.5977,276.488,473.325,675.752,-69.4318,343.813,589.952,190.125,488.779,90.7349,228.477,547.616,462.081,136.813,445.692,62.8886,49.5023,392.768,33.9968,189.694,459.249,907.491,-15.7087,453.837,909.149
3.01,50.21,277.414,916.943,145.79,281.185,916.439,182.472,664.783,59.491,80.104,202.203,34.9159,-44.6996,309.977,440.289,-31.4055,267.808,206.032,250.096,530.188,328.648,30.2319,253.953,57.0585,276.667,484.837,674.859,-69.2298,349.475,589.533,190.415,524.693,83.8618,228.444,558.598,459.227,137.488,483.173,52.9344,49.4033,393.061,33.9371,188.962,470.082,906.537,-16.1567,462.685,907.711
3.02,51.8468,287.059,915.438,147.263,291.81,914.891,180.927,701.644,63.5385,81.0094,202.434,35.6938,-44.0768,313.975,440.427,-30.6981,269.112,206.642,250.264,548.73,323.21,30.8079,254.137,57.5842,276.923,495.91,673.573,-68.9579,355.35,589.131,190.635,560.122,78.3144,228.528,568.992,456.081,138.113,520.302,44.6151,49.2999,393.307,33.9062,188.262,481.022,905.441,-16.5862,471.543,906.261
3.03,53.6106,296.773,913.882,148.837,302.548,913.234,179.237,737.065,68.6207,81.9492,202.678,36.557,-43.4182,318.235,440.612,-29.98,270.573,207.326,250.36,566.637,318.206,31.4189,254.338,58.1908,277.26,506.553,671.924,-68.6328,361.446,588.76,190.753,594.715,74.1267,228.717,578.907,452.742,138.629,556.672,38.013,49.1946,393.508,33.8907,187.6,492.065,904.218,-16.9981,480.43,904.808
3.04,55.4842,306.572,912.292,150.495,313.397,911.488,177.485,770.761,74.5393,82.8935,202.944,37.541,-42.74,322.764,440.846,-29.2694,272.205,208.093,250.39,583.895,313.688,32.0511,254.572,58.8974,277.674,516.801,669.965,-68.2683,367.759,588.43,190.74,628.108,71.256,228.994,588.473,449.318,138.976,591.867,33.1136,49.0915,393.669,33.878,186.98,503.209,902.889,-17.3914,489.37,903.363
3.05,57.4452,316.472,910.684,152.218,324.357,909.677,175.755,802.474,81.0248,83.8059,203.235,38.6861,-42.055,327.562,441.131,-28.5844,274.021,208.951,250.364,600.502,309.682,32.6808,254.856,59.7253,278.159,526.713,667.766,-67.8727,374.276,588.15,190.574,659.945,69.5814,229.339,597.833,445.913,139.102,625.482,29.8024,48.9946,393.798,33.8594,186.412,514.448,901.478,-17.763,498.39,901.933
3.06,59.4665,326.491,909.08,153.981,335.426,907.827,174.123,831.98,87.7506,84.6442,203.555,40.0309,-41.3707,332.627,441.472,-27.9429,276.032,209.913,250.294,616.47,306.189,33.2759,255.201,60.6966,278.698,536.377,665.419,-67.4488,380.979,587.929,190.248,689.899,68.9116,229.729,607.132,442.624,138.975,657.138,27.8699,48.9072,393.902,33.83,185.9,525.781,900.013,-18.1074,507.523,900.526
3.07,61.5175,336.65,907.502,155.756,346.604,905.966,172.654,859.105,94.3558,85.3631,203.904,41.6084,-40.6897,337.957,441.871,-27.3615,278.244,210.987,250.188,631.809,303.185,33.7996,255.617,61.8327,279.272,545.911,663.022,-66.9952,387.847,587.774,189.768,717.68,69.0014,230.137,616.512,439.538,138.588,686.501,27.0309,48.831,393.987,33.7896,185.454,537.205,898.524,-18.4174,516.801,899.15
3.08,63.5647,346.968,905.97,157.513,357.889,904.128,171.393,883.721,100.473,85.921,204.28,43.4433,-40.0092,343.551,442.331,-26.8536,280.663,212.184,250.051,646.532,300.629,34.2159,256.111,63.1521,279.858,555.454,660.682,-66.5072,394.867,587.692,189.159,743.056,69.575,230.535,626.1,436.722,137.964,713.294,26.9527,48.7664,394.061,33.7416,185.081,548.719,897.044,-18.6844,526.26,897.811
3.09,65.5736,357.465,904.509,159.223,369.281,902.345,170.366,905.757,105.754,86.2851,204.684,45.554,-39.3222,349.416,442.851,-26.4282,283.297,213.511,249.886,660.652,298.47,34.494,256.687,64.669,280.43,565.159,658.496,-65.9786,402.034,587.687,188.455,765.863,70.3523,230.898,636.004,434.225,137.156,737.307,27.293,48.7114,394.129,33.6921,184.787,560.32,895.607,-18.8983,535.933,896.516
3.1,67.5101,368.161,903.14,160.857,380.779,900.654,169.576,925.2,109.901,86.4355,205.122,47.954,-38.6185,355.564,443.43,-26.0893,286.152,214.977,249.692,674.187,296.654,34.6126,257.351,66.3941,280.964,575.178,656.551,-65.4028,409.36,587.761,187.698,786.013,71.0765,231.201,646.301,432.079,136.238,758.406,27.7385,48.6629,394.196,33.6476,184.582,572.012,894.25,-19.0486,545.853,895.273
3.11,69.3423,379.072,901.886,162.389,392.385,899.089,169.006,942.099,112.68,86.3664,205.601,50.6542,-37.8862,362.014,444.064,-25.8344,289.243,216.586,249.471,687.16,295.133,34.5618,258.111,68.3345,281.443,585.648,654.913,-64.7737,416.872,587.907,186.927,803.497,71.5377,231.424,657.037,430.299,135.294,776.542,28.0403,48.6174,394.27,33.6146,184.47,583.795,893.006,-19.1249,556.052,894.089
3.12,71.0415,390.213,900.767,163.798,404.099,897.684,168.622,956.569,113.945,86.0862,206.141,53.6637,-37.1126,368.793,444.746,-25.6548,292.584,218.345,249.224,699.607,293.869,34.344,258.982,70.4947,281.855,596.669,653.625,-64.0844,424.614,588.115,186.175,818.39,71.5919,231.554,668.227,428.89,134.404,791.749,28.0406,48.5722,394.356,33.5972,184.458,595.671,891.91,-19.1172,566.555,892.973
