Frame number,453
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Strike,0.25,1.3,2.35,3.4
Right_Foot Strike,0.77,1.83,2.88,3.94
Left_Foot Off,0.88,1.93,2.98,4.05
Right_Foot Off,1.4,2.45,3.51

Time,LANK,,,LPSI,,,RTIB,,,RASI,,,RANK,,,RKNE,,,RTOE,,,LASI,,,LHEE,,,RHEE,,,LTOE,,,LTIB,,,LTHI,,,RTHI,,,LKNE,,,RPSI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.55,230.056,-372.322,59.3693,209.994,-255.868,919.184,-45.4345,-320.924,373.937,33.0145,-442.86,897.009,42.6323,-107.286,243.19,-24.8817,-435.543,442.767,39.6014,-144.723,95.8962,280.076,-453.894,909.801,173.886,-319.676,24.7356,112.462,-69.8931,261.464,220.008,-525.156,30.8655,303.628,-415.863,242.5,310.837,-438.606,570.185,-28.4511,-409.498,661.621,293.614,-453.591,450.984,128.5,-253.892,919.261
2.56,230.057,-372.499,59.5507,209.606,-267.329,920.73,-44.4192,-345.71,376.323,34.7133,-455.195,899.706,42.3855,-134.95,240.141,-24.0042,-458.775,446.799,40.2759,-178.407,94.659,281.736,-464.759,910.562,173.814,-319.814,24.9126,111.768,-95.5543,257.134,220.003,-525.343,30.7544,304.069,-417.182,242.359,311.032,-444.097,570.136,-27.9943,-427.162,664.978,293.872,-456.828,450.501,128.245,-265.621,920.625
2.57,230.044,-372.65,59.7681,208.967,-278.733,922.191,-43.4177,-370.284,378.275,36.3941,-467.512,902.301,42.1409,-163.068,235.729,-23.0112,-481.525,450.951,41.0732,-213.22,92.6503,283.375,-475.518,911.184,173.728,-319.967,25.1509,111.051,-121.644,251.219,220.016,-525.532,30.6779,304.432,-418.355,242.307,311.16,-449.334,570.152,-27.5409,-444.642,668.423,294.082,-459.851,450.102,127.855,-277.325,921.953
2.58,230.021,-372.779,60.0282,208.119,-290.067,923.518,-42.4368,-394.655,379.681,38.0499,-479.813,904.747,41.9678,-191.653,230.052,-21.906,-503.772,455.129,41.8581,-249.041,90.0334,284.985,-486.189,911.652,173.629,-320.126,25.4606,110.429,-148.286,243.731,220.039,-525.716,30.6251,304.713,-419.38,242.34,311.233,-454.377,570.22,-27.0974,-461.922,671.891,294.253,-462.702,449.782,127.343,-289.011,923.215
2.59,229.993,-372.896,60.3398,207.117,-301.326,924.676,-41.4753,-418.836,380.46,39.6708,-492.099,907,41.913,-220.737,223.209,-20.6896,-525.491,459.236,42.5209,-285.765,86.9495,286.557,-496.791,911.95,173.518,-320.282,25.8478,109.993,-175.608,234.702,220.065,-525.894,30.586,304.914,-420.279,242.457,311.269,-459.298,570.32,-26.6684,-478.982,675.311,294.394,-465.422,449.536,126.724,-300.687,924.381
2.6,229.966,-373.01,60.7123,206.021,-312.514,925.643,-40.5256,-442.835,380.563,41.2451,-504.371,909.019,41.9986,-250.365,215.296,-19.3614,-546.647,463.182,42.9891,-323.292,83.5134,288.079,-507.339,912.064,173.394,-320.431,26.316,109.796,-203.734,224.192,220.089,-526.063,30.5528,305.042,-421.088,242.656,311.286,-464.167,570.425,-26.2564,-495.797,678.612,294.509,-468.048,449.355,126.015,-312.36,925.423
2.61,229.939,-373.13,61.1525,204.885,-323.646,926.408,-39.5774,-466.654,379.978,42.7599,-516.627,910.768,42.2235,-280.59,206.408,-17.92,-567.198,466.88,43.2292,-361.531,79.8206,289.542,-517.851,911.984,173.255,-320.574,26.8653,109.85,-232.774,212.299,220.108,-526.222,30.5202,305.106,-421.847,242.935,311.288,-469.035,570.511,-25.8613,-512.341,681.722,294.602,-470.613,449.227,125.229,-324.036,926.316
2.62,229.907,-373.262,61.6611,203.757,-334.742,926.967,-38.622,-490.282,378.723,44.2018,-528.868,912.214,42.5692,-311.466,196.641,-16.3652,-587.093,470.246,43.24,-400.398,75.9563,290.933,-528.341,911.702,173.095,-320.716,27.4899,110.133,-262.822,199.167,220.121,-526.369,30.4854,305.114,-422.586,243.295,311.268,-473.923,570.56,-25.4805,-528.583,684.569,294.674,-473.144,449.138,124.383,-335.719,927.035
2.63,229.853,-373.406,62.2303,202.667,-345.824,927.321,-37.6548,-513.692,376.843,45.558,-541.096,913.333,43.0046,-343.044,186.101,-14.7003,-606.273,473.206,43.0419,-439.813,72.003,292.243,-538.823,911.216,172.906,-320.865,28.1755,110.594,-293.949,184.989,220.13,-526.507,30.4471,305.074,-423.326,243.734,311.216,-478.835,570.557,-25.1084,-544.491,687.086,294.723,-475.664,449.072,123.489,-347.417,927.564
2.64,229.759,-373.562,62.844,201.632,-356.915,927.472,-36.675,-536.84,374.396,46.817,-553.315,914.107,43.4913,-375.373,174.912,-12.9348,-624.675,475.689,42.668,-479.701,68.0445,293.463,-549.311,910.527,172.678,-321.03,28.9012,111.169,-326.205,170.002,220.138,-526.635,30.4053,304.99,-424.078,244.25,311.124,-483.756,570.497,-24.7379,-560.031,689.213,294.748,-478.195,449.018,122.559,-359.134,927.887
2.65,229.606,-373.729,63.4811,200.653,-368.036,927.423,-35.6857,-559.674,371.45,47.969,-565.53,914.522,43.9875,-408.488,163.229,-11.0861,-642.24,477.638,42.1585,-519.985,64.1714,294.584,-559.819,909.638,172.402,-321.217,29.646,111.782,-359.611,154.478,220.15,-526.755,30.3611,304.864,-424.848,244.833,310.988,-488.676,570.38,-24.3593,-575.171,690.896,294.752,-480.766,448.967,121.601,-370.878,927.993
2.66,229.382,-373.905,64.1219,199.719,-379.205,927.179,-34.6936,-582.133,368.079,49.0063,-577.75,914.573,44.4494,-442.409,151.241,-9.17845,-658.914,479.005,41.5559,-560.583,60.4908,295.601,-570.359,908.561,172.07,-321.429,30.3992,112.355,-394.163,138.711,220.172,-526.869,30.3179,304.699,-425.648,245.469,310.817,-493.598,570.214,-23.9605,-589.879,692.087,294.736,-483.412,448.913,120.62,-382.657,927.876
2.67,229.086,-374.089,64.7547,198.809,-390.439,926.747,-33.7083,-604.167,364.36,49.9242,-589.984,914.26,44.8334,-477.135,139.179,-7.24116,-674.656,479.756,40.9024,-601.41,57.139,296.509,-580.943,907.305,171.683,-321.668,31.1665,112.815,-429.826,123.008,220.209,-526.977,30.281,304.501,-426.493,246.141,310.631,-498.534,570.013,-23.5285,-604.121,692.744,294.708,-486.175,448.852,119.619,-394.478,927.534
2.68,228.736,-374.281,65.3795,197.901,-401.756,926.141,-32.7389,-625.738,360.373,50.7201,-602.246,913.591,45.0984,-512.644,127.312,-5.30512,-689.443,479.87,40.2412,-642.373,54.2943,297.305,-591.585,905.885,171.247,-321.926,31.9691,113.098,-466.534,107.685,220.263,-527.078,30.2569,304.281,-427.415,246.833,310.45,-503.512,569.784,-23.0568,-617.87,692.83,294.674,-489.107,448.778,118.6,-406.351,926.97
2.69,228.364,-374.486,66.0104,196.967,-413.17,925.372,-31.7901,-646.824,356.206,51.3942,-614.548,912.58,45.2082,-548.888,115.932,-3.40004,-703.28,479.347,39.6234,-683.372,52.1814,297.99,-602.297,904.319,170.785,-322.192,32.837,113.153,-504.191,93.0513,220.335,-527.171,30.2511,304.06,-428.454,247.527,310.295,-508.571,569.52,-22.552,-631.101,692.316,294.642,-492.264,448.683,117.561,-418.287,926.188
2.7,228.019,-374.713,66.675,195.983,-424.691,924.448,-30.8616,-667.421,351.964,51.9491,-626.906,911.248,45.1347,-585.78,105.344,-1.55247,-716.2,478.207,39.1138,-724.294,51.0619,298.563,-613.091,902.624,170.329,-322.449,33.801,112.948,-542.664,79.4102,220.426,-527.257,30.2649,303.865,-429.661,248.213,310.18,-513.762,569.203,-22.0372,-643.802,691.188,294.618,-495.704,448.557,116.498,-430.296,925.2
2.71,227.752,-374.975,67.4112,194.923,-436.324,923.381,-29.95,-687.542,347.767,52.3892,-639.335,909.621,44.8634,-623.183,95.8427,0.215195,-728.278,476.492,38.7916,-765.002,51.2091,299.029,-623.983,900.819,169.927,-322.686,34.89,112.472,-581.772,67.0367,220.529,-527.336,30.2934,303.72,-431.093,248.885,310.117,-519.155,568.813,-21.5511,-655.973,689.448,294.608,-499.484,448.391,115.406,-442.391,924.017
2.72,227.612,-375.288,68.2608,193.769,-448.069,922.184,-29.0522,-707.212,343.746,52.7204,-651.849,907.733,44.3994,-660.888,87.6852,1.88505,-739.625,474.271,38.7453,-805.31,52.863,299.389,-634.986,898.924,169.627,-322.895,36.1329,111.739,-621.276,56.1615,220.641,-527.407,30.3283,303.647,-432.809,249.546,310.112,-524.827,568.347,-21.1423,-667.631,687.127,294.617,-503.658,448.181,114.281,-454.584,922.657
2.73,227.63,-375.67,69.2608,192.509,-459.921,920.874,-28.1666,-726.468,340.036,52.9493,-664.462,905.622,43.7727,-698.605,81.0633,3.44359,-750.396,471.635,39.0604,-844.971,56.1758,299.65,-646.114,896.961,169.471,-323.083,37.5628,110.786,-660.866,46.9465,220.755,-527.473,30.3615,303.656,-434.856,250.206,310.168,-530.862,567.814,-20.863,-678.816,684.28,294.65,-508.273,447.928,113.118,-466.887,921.138
2.74,227.819,-376.135,70.4381,191.14,-471.878,919.474,-27.2938,-745.35,336.759,53.0828,-677.189,903.331,43.0403,-735.953,76.0767,4.88146,-760.78,468.697,39.804,-883.665,61.1598,299.815,-657.383,894.949,169.484,-323.262,39.2175,109.668,-700.144,39.4623,220.869,-527.538,30.3881,303.748,-437.272,250.881,310.277,-537.331,567.236,-20.7624,-689.605,680.996,294.71,-513.362,447.638,111.911,-479.311,919.482
2.75,228.17,-376.7,71.8098,189.667,-483.94,918.008,-26.4356,-763.889,334.001,53.1272,-690.04,900.911,42.2832,-772.47,72.708,6.19277,-770.991,465.585,41.0075,-921.001,67.6467,299.889,-668.809,892.909,169.674,-323.453,41.1365,108.465,-738.627,33.6763,220.983,-527.611,30.4077,303.913,-440.077,251.589,310.424,-544.292,566.638,-20.8779,-700.113,677.39,294.798,-518.948,447.322,110.658,-491.868,917.711
2.76,228.665,-377.383,73.388,188.107,-496.109,916.494,-25.5958,-782.093,331.795,53.0878,-703.025,898.411,41.5977,-807.627,70.8096,7.37435,-781.26,462.435,42.6504,-956.529,75.2716,299.875,-680.406,890.861,170.039,-323.68,43.3568,107.285,-775.752,29.4545,221.099,-527.7,30.4236,304.142,-443.279,252.35,310.596,-551.782,566.049,-21.2272,-710.499,673.606,294.913,-525.043,446.992,109.358,-504.57,915.85
2.77,229.291,-378.206,75.1853,186.48,-508.395,914.944,-24.7787,-799.935,330.11,52.9685,-716.15,895.886,41.086,-840.86,70.106,8.42521,-791.815,459.376,44.6551,-989.771,83.4866,299.778,-692.188,888.825,170.574,-323.971,45.9094,106.266,-810.904,26.5726,221.219,-527.816,30.4406,304.428,-446.88,253.187,310.782,-559.82,565.487,-21.8008,-720.96,669.808,295.055,-531.651,446.658,108.01,-517.423,913.924
2.78,230.04,-379.191,77.2156,184.806,-520.809,913.364,-23.989,-817.353,328.847,52.7718,-729.422,893.391,40.8451,-871.602,70.2219,9.34637,-802.861,456.527,46.8969,-1020.26,91.6071,299.597,-704.168,886.818,171.279,-324.357,48.8191,105.556,-843.451,24.7357,221.352,-527.967,30.4637,304.769,-450.877,254.121,310.975,-568.406,564.96,-22.5594,-731.725,666.165,295.224,-538.77,446.329,106.616,-530.435,911.962
2.79,230.915,-380.355,79.4889,183.107,-533.367,911.755,-23.2291,-834.262,327.851,52.4987,-742.842,890.981,40.9577,-899.337,70.7318,10.1411,-814.568,453.978,49.2249,-1047.59,98.8897,299.334,-716.357,884.859,172.16,-324.863,52.106,105.299,-872.79,23.6067,221.502,-528.158,30.4957,305.171,-455.264,255.169,311.165,-577.52,564.45,-23.4332,-743.025,662.841,295.422,-546.4,446.006,105.183,-543.61,909.99
2.8,231.924,-381.709,82.0114,181.407,-546.089,910.119,-22.4974,-850.578,326.943,52.1488,-756.412,888.706,41.4799,-923.661,71.2199,10.8154,-827.05,451.794,51.489,-1071.45,104.627,298.986,-728.761,882.963,173.228,-325.512,55.7875,105.595,-898.414,22.8493,221.678,-528.388,30.5364,305.642,-460.039,256.341,311.348,-587.131,563.935,-24.3298,-755.074,659.979,295.655,-554.544,445.687,103.715,-556.949,908.04
2.81,233.078,-383.262,84.7926,179.729,-558.996,908.456,-21.7884,-866.246,325.951,51.721,-770.129,886.615,42.4282,-944.345,71.3385,11.3786,-840.361,450.006,53.5651,-1091.71,108.249,298.553,-741.383,881.145,174.495,-326.322,59.8818,106.479,-919.983,22.1767,221.881,-528.652,30.5802,306.191,-465.202,257.644,311.521,-597.208,563.394,-25.1495,-768.033,657.681,295.931,-563.212,445.363,102.221,-570.45,906.14
2.82,234.392,-385.029,87.849,178.09,-572.114,906.774,-21.0951,-881.258,324.754,51.214,-783.987,884.75,43.77,-961.383,70.8557,11.8413,-854.483,448.619,55.3793,-1108.42,109.401,298.03,-754.221,879.422,175.962,-327.32,64.4118,107.894,-937.382,21.3923,222.106,-528.939,30.6146,306.82,-470.759,259.084,311.684,-607.722,562.814,-25.8047,-781.984,656.002,296.267,-572.43,445.023,100.709,-584.105,904.323
2.83,235.864,-387.041,91.2049,176.505,-585.471,905.088,-20.4148,-895.666,323.299,50.6267,-797.978,883.146,45.4221,-974.998,69.6852,12.2126,-869.336,447.613,56.918,-1121.85,107.985,297.415,-767.269,877.806,177.614,-328.554,69.4085,109.696,-950.755,20.4169,222.341,-529.233,30.6184,307.528,-476.727,260.672,311.835,-618.665,562.186,-26.2388,-796.913,654.936,296.684,-582.242,444.656,99.1862,-597.907,902.617
2.84,237.474,-389.345,94.8932,174.979,-599.083,903.428,-19.7544,-909.586,321.618,49.9584,-812.087,881.828,47.2589,-985.616,67.889,12.4969,-884.784,446.947,58.222,-1132.41,104.159,296.704,-780.514,876.312,179.41,-330.108,74.9143,111.687,-960.486,19.2944,222.563,-529.518,30.5615,308.307,-483.137,262.424,311.973,-630.058,561.508,-26.4391,-812.699,654.423,297.208,-592.711,444.244,97.6612,-611.84,901.051
2.85,239.176,-392.02,98.9522,173.508,-612.956,901.838,-19.1319,-923.17,319.809,49.2093,-826.297,880.814,49.1293,-993.797,65.6495,12.6917,-900.653,446.57,59.3643,-1140.67,98.2875,295.893,-793.938,874.953,181.283,-332.115,80.9828,113.648,-967.155,18.1764,222.743,-529.779,30.4083,309.146,-490.041,264.363,312.096,-641.949,560.781,-26.4413,-829.13,654.354,297.868,-603.924,443.769,96.1405,-625.885,899.653
2.86,240.912,-395.174,103.422,172.079,-627.075,900.375,-18.5728,-936.584,318.016,48.38,-840.582,880.114,50.8792,-1000.15,63.2222,12.7873,-916.747,446.422,60.4252,-1147.19,90.8788,294.982,-807.517,873.742,183.143,-334.752,87.6787,115.377,-971.458,17.2751,222.844,-530.001,30.1243,310.029,-497.517,266.521,312.215,-654.418,560.006,-26.3266,-845.928,654.601,298.689,-615.986,443.207,94.6301,-640.02,898.446
2.87,242.612,-398.952,108.341,170.671,-641.398,899.098,-18.1071,-949.972,316.397,47.4715,-854.915,879.725,52.374,-1005.24,60.8787,12.7681,-932.863,446.448,61.4684,-1152.54,82.5202,293.967,-821.222,872.694,184.894,-338.241,95.078,116.712,-974.111,16.7948,222.83,-530.177,29.6867,310.944,-505.67,268.924,312.354,-667.568,559.18,-26.2093,-862.788,655.03,299.696,-629.008,442.533,93.1357,-654.216,897.45
2.88,244.219,-403.527,113.75,169.265,-655.866,898.062,-17.768,-963.42,315.089,46.4851,-869.262,879.641,53.5192,-1009.54,58.8526,12.6157,-948.806,446.592,62.526,-1157.13,73.8225,292.848,-835.022,871.821,186.447,-342.829,103.264,117.551,-975.764,16.8654,222.666,-530.314,29.1021,311.881,-514.632,271.594,312.555,-681.514,558.294,-26.2174,-879.417,655.531,300.903,-643.104,441.72,91.6625,-668.442,896.682
2.89,245.689,-409.091,119.689,167.85,-670.401,897.304,-17.5884,-976.92,314.182,45.4218,-883.586,879.845,54.2759,-1013.36,57.2991,12.3145,-964.397,446.81,63.5957,-1161.25,65.3689,291.626,-848.884,871.136,187.735,-348.761,112.313,117.873,-976.924,17.5028,222.336,-530.451,28.4286,312.838,-524.556,274.533,312.86,-696.375,557.327,-26.4671,-895.57,656.026,302.31,-658.374,440.748,90.2163,-682.662,896.153
2.9,246.999,-415.837,126.194,166.425,-684.919,896.837,-17.5935,-990.354,313.695,44.2833,-897.85,880.319,54.6702,-1016.87,56.2774,11.855,-979.472,447.057,64.6475,-1165.02,57.6593,290.303,-862.77,870.65,188.716,-356.259,122.282,117.736,-977.92,18.6073,221.852,-530.674,27.7959,313.812,-535.604,277.72,313.306,-712.243,556.248,-27.0391,-911.076,656.477,303.903,-674.892,439.6,88.8035,-696.838,895.867
2.91,248.134,-423.935,133.288,165.007,-699.334,896.643,-17.7947,-1003.48,313.562,43.0713,-912.016,881.037,54.7871,-1020.1,55.76,11.2371,-993.889,447.294,65.6329,-1168.46,51.0597,288.885,-876.648,870.375,189.378,-365.489,133.181,117.265,-978.907,20.0006,221.268,-531.131,27.4114,314.807,-547.939,281.107,313.906,-729.163,555.023,-27.9625,-925.84,656.877,305.65,-692.698,438.275,87.4316,-710.933,895.827
2.92,249.082,-433.517,140.974,163.627,-713.565,896.679,-18.1889,-1015.97,313.657,41.7886,-926.047,881.973,54.7425,-1022.99,55.6573,10.4699,-1007.52,447.485,66.4948,-1171.52,45.7734,287.379,-890.482,870.32,189.737,-376.548,144.966,116.611,-979.919,21.4816,220.68,-532.034,27.5452,315.822,-561.697,284.626,314.646,-747.117,553.621,-29.2124,-939.841,657.248,307.498,-711.787,436.789,86.1092,-724.91,896.025
2.93,249.834,-444.658,149.235,162.322,-727.539,896.877,-18.7638,-1027.46,313.83,40.4386,-939.91,883.099,54.646,-1025.49,55.8485,9.57052,-1020.27,447.598,67.179,-1174.15,41.8384,285.796,-904.243,870.494,189.821,-389.46,157.527,115.918,-980.916,22.8739,220.221,-533.653,28.4891,316.853,-576.975,288.194,315.469,-766.022,552.034,-30.7208,-953.11,657.623,309.376,-732.109,435.182,84.8453,-738.734,896.452
2.94,250.376,-457.379,158.039,161.125,-741.208,897.164,-19.5011,-1037.64,313.948,39.0259,-953.576,884.383,54.5718,-1027.54,56.2109,8.56312,-1032.05,447.608,67.6472,-1176.33,39.147,284.151,-917.903,870.906,189.658,-404.183,170.69,115.292,-981.831,24.0528,220.047,-536.291,30.4966,317.885,-593.81,291.735,316.292,-785.735,550.288,-32.3941,-965.706,658.034,311.206,-753.568,433.518,83.6493,-752.375,897.093
2.95,250.69,-471.658,167.332,160.056,-754.546,897.477,-20.3759,-1046.29,313.925,37.5561,-967.022,885.796,54.5525,-1029.13,56.6407,7.47761,-1042.81,447.501,67.8832,-1178.07,37.4866,282.459,-931.438,871.563,189.252,-420.638,184.222,114.796,-982.601,24.9545,220.314,-540.25,33.7193,318.897,-612.177,295.198,317.02,-806.081,548.459,-34.1308,-977.696,658.504,312.906,-776.029,431.885,82.5305,-765.808,897.931
2.96,250.751,-487.442,177.019,159.123,-767.554,897.779,-21.3524,-1053.35,313.726,36.036,-980.233,887.308,54.5904,-1030.28,57.0621,6.34857,-1052.56,447.276,67.8952,-1179.4,36.5922,280.737,-944.832,872.474,188.577,-438.722,197.833,114.453,-983.191,25.5717,221.16,-545.816,38.1707,319.862,-631.985,298.561,317.575,-826.876,546.679,-35.8356,-989.146,659.041,314.408,-799.332,430.392,81.4974,-779.014,898.948
2.97,250.538,-504.662,186.96,158.323,-780.254,898.067,-22.3823,-1058.89,313.361,34.4732,-993.198,888.888,54.67,-1031.06,57.428,5.21414,-1061.29,446.941,67.716,-1180.37,36.1974,279.003,-958.07,873.645,187.593,-458.305,211.178,114.253,-983.592,25.9397,222.686,-553.262,43.7309,320.75,-653.092,301.839,317.915,-847.954,545.118,-37.4284,-1000.11,659.638,315.659,-823.299,429.157,80.5579,-791.982,900.125
2.98,250.046,-523.233,196.959,157.645,-792.683,898.37,-23.4065,-1063.11,312.869,32.8759,-1005.91,890.509,54.7691,-1031.54,57.7165,4.11451,-1069.07,446.514,67.3986,-1181.04,36.0743,277.273,-971.146,875.077,186.273,-479.216,223.882,114.171,-983.826,26.1176,224.929,-562.857,50.1782,321.531,-675.313,305.071,318.035,-869.183,543.954,-38.8478,-1010.61,660.278,316.63,-847.751,428.298,79.7189,-804.707,901.441
2.99,249.299,-543.05,206.78,157.071,-804.882,898.744,-24.3613,-1066.29,312.299,31.2522,-1018.38,892.142,54.8679,-1031.81,57.9264,3.08984,-1075.95,446.019,67.0065,-1181.49,36.0551,275.562,-984.058,876.771,184.636,-501.235,235.573,114.172,-983.928,26.1713,227.841,-574.852,57.226,322.171,-698.44,308.307,317.961,-890.466,543.345,-40.0518,-1020.69,660.932,317.312,-872.509,427.919,78.9864,-817.191,902.878
3,248.355,-563.993,216.16,156.581,-816.898,899.262,-25.1851,-1068.74,311.697,29.6095,-1030.59,893.763,54.9528,-1031.94,58.0696,2.17725,-1082.05,445.482,66.6011,-1181.78,36.0356,273.88,-996.808,878.719,182.76,-524.094,245.924,114.225,-983.943,26.1608,231.271,-589.451,64.5464,322.636,-722.259,311.597,317.734,-911.74,543.4,-41.0157,-1030.35,661.571,317.713,-897.405,428.104,78.3656,-829.441,904.416
3.01,247.302,-585.926,224.823,156.161,-828.769,899.993,-25.8259,-1070.77,311.1,27.9548,-1042.57,895.347,55.019,-1032.02,58.1659,1.40743,-1087.45,444.931,66.2319,-1181.97,35.9656,272.237,-1009.4,880.91,180.783,-547.514,254.691,114.301,-983.911,26.1319,234.986,-606.775,71.7841,322.895,-746.563,314.986,317.399,-932.966,544.167,-41.7289,-1039.61,662.17,317.858,-922.287,428.905,77.8612,-841.469,906.036
3.02,246.25,-608.711,232.506,155.809,-840.531,900.993,-26.2487,-1072.63,310.535,26.2944,-1054.33,896.872,55.0704,-1032.08,58.2374,0.80156,-1092.26,444.391,65.9318,-1182.11,35.833,270.635,-1021.85,883.322,178.883,-571.231,261.726,114.385,-983.867,26.1148,238.696,-626.826,78.5733,322.926,-771.166,318.505,316.995,-954.116,545.627,-42.1939,-1048.47,662.709,317.782,-947.027,430.345,77.477,-853.29,907.717
3.03,245.309,-632.219,238.98,155.537,-852.212,902.288,-26.4409,-1074.5,310.019,24.6338,-1065.86,898.318,55.1174,-1032.16,58.3051,0.368804,-1096.59,443.882,65.7164,-1182.24,35.6488,269.076,-1034.17,885.929,177.238,-595.042,266.977,114.47,-983.835,26.1248,242.118,-649.478,84.575,322.722,-795.907,322.159,316.55,-975.163,547.716,-42.4247,-1056.96,663.176,317.524,-971.519,432.411,77.2165,-864.922,909.439
3.04,244.57,-656.33,244.069,155.373,-863.836,903.873,-26.4132,-1076.48,309.565,22.9778,-1077.2,899.667,55.174,-1032.28,58.3865,0.105658,-1100.52,443.418,65.5867,-1182.37,35.4341,267.56,-1046.37,888.695,175.989,-618.828,270.458,114.556,-983.831,26.1676,245.024,-674.505,89.5254,322.292,-820.659,325.917,316.082,-996.073,550.343,-42.4437,-1065.09,663.566,317.127,-995.685,435.063,77.0825,-876.383,911.178
3.05,244.084,-680.953,247.662,155.355,-875.419,905.71,-26.1947,-1078.58,309.186,21.3311,-1088.34,900.901,55.2544,-1032.43,58.4941,-0.00276626,-1104.13,443.007,65.5336,-1182.53,35.2122,266.084,-1058.46,891.579,175.211,-642.563,272.225,114.649,-983.861,26.244,247.289,-701.621,93.275,321.664,-845.331,329.707,315.606,-1016.8,553.409,-42.2786,-1072.87,663.876,316.631,-1019.47,438.233,77.0764,-887.69,912.911
3.06,243.855,-706.025,249.712,155.517,-886.973,907.732,-25.8272,-1080.75,308.891,19.6984,-1099.3,902.005,55.3692,-1032.62,58.6361,0.0197222,-1107.46,442.648,65.5418,-1182.72,35.0029,264.646,-1070.47,894.534,174.897,-666.296,272.342,114.755,-983.927,26.3554,248.905,-730.527,95.7968,320.88,-869.868,333.409,315.134,-1037.3,556.816,-41.9592,-1080.34,664.107,316.07,-1042.83,441.836,77.1985,-898.86,914.613
3.07,243.844,-731.509,250.228,155.886,-898.506,909.856,-25.3597,-1082.9,308.693,18.0849,-1110.1,902.965,55.5225,-1032.85,58.8168,0.143851,-1110.58,442.339,65.5948,-1182.93,34.8201,263.245,-1082.4,897.508,174.979,-690.132,270.864,114.877,-984.025,26.5059,249.955,-760.935,97.1603,319.99,-894.255,336.868,314.678,-1057.52,560.475,-41.5149,-1087.53,664.264,315.474,-1065.74,445.777,77.447,-909.909,916.259
3.08,243.987,-757.394,249.259,156.472,-910.021,911.993,-24.842,-1084.96,308.598,16.4964,-1120.75,903.77,55.711,-1033.1,59.0382,0.338588,-1113.5,442.071,65.6772,-1183.18,34.6703,261.881,-1094.26,900.447,175.342,-714.196,267.83,115.015,-984.153,26.7041,250.579,-792.598,97.4928,319.051,-918.502,339.907,314.252,-1077.41,564.307,-40.9733,-1094.47,664.35,314.866,-1088.2,449.952,77.8179,-920.852,917.825
3.09,244.207,-783.687,246.875,157.261,-921.517,914.057,-24.3196,-1086.86,308.609,14.9399,-1131.26,904.408,55.9256,-1033.38,59.3007,0.574394,-1116.27,441.837,65.7774,-1183.45,34.5532,260.558,-1106.07,903.297,175.853,-738.626,263.268,115.166,-984.307,26.962,250.942,-825.315,96.9416,318.114,-942.64,342.34,313.868,-1096.93,568.241,-40.3619,-1101.2,664.372,314.257,-1110.19,454.256,78.3052,-931.703,919.288
3.1,244.435,-810.407,243.153,158.22,-932.99,915.975,-23.829,-1088.58,308.725,13.4234,-1141.64,904.871,56.1546,-1033.68,59.6043,0.825533,-1118.92,441.63,65.8864,-1183.73,34.4631,259.28,-1117.84,906.006,176.383,-763.553,257.205,115.327,-984.486,27.293,251.204,-858.934,95.6457,317.221,-966.711,343.993,313.535,-1116.07,572.204,-39.7078,-1107.76,664.337,313.655,-1131.73,458.589,78.9012,-942.473,920.627
3.11,244.614,-837.581,238.164,159.304,-944.43,917.692,-23.3958,-1090.11,308.936,11.956,-1151.91,905.152,56.3874,-1034.01,59.9497,1.07148,-1121.47,441.442,65.9966,-1184.02,34.3911,258.057,-1129.57,908.525,176.828,-789.104,249.677,115.499,-984.69,27.7094,251.504,-893.333,93.7148,316.408,-990.759,344.717,313.256,-1134.81,576.121,-39.0364,-1114.2,664.255,313.059,-1152.82,462.855,79.5963,-953.174,921.823
3.12,244.709,-865.244,231.981,160.463,-955.827,919.165,-23.0341,-1091.51,309.229,10.548,-1162.09,905.247,56.6178,-1034.37,60.3372,1.29801,-1123.97,441.271,66.1004,-1184.31,34.3264,256.897,-1141.27,910.809,177.123,-815.392,240.736,115.684,-984.926,28.2196,251.937,-928.411,91.2222,315.699,-1014.83,344.414,313.021,-1153.15,579.909,-38.3698,-1120.54,664.13,312.465,-1173.46,466.967,80.3803,-963.816,922.862
3.13,244.7,-893.436,224.667,161.652,-967.169,920.365,-22.7475,-1092.82,309.586,9.21019,-1172.18,905.154,56.8451,-1034.74,60.7656,1.49808,-1126.45,441.112,66.1904,-1184.58,34.2596,255.813,-1152.95,912.819,177.24,-842.509,230.452,115.889,-985.197,28.8246,252.554,-964.091,88.2122,315.112,-1038.96,343.04,312.815,-1171.07,583.489,-37.726,-1126.83,663.969,311.869,-1193.65,470.849,81.2425,-974.408,923.733
